,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
1205,0.0,0.0,46.53,63.36,12.69286521,12.69286521,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.1,552.1,578.0,576.5521348,5.944872718,572.82,83646605.07,9.5,33.95645449,8.446525871,714.1421775,0.05,141.55
13587,12.03565509,1023389.8,6.0,131.2,87.8639079,87.8639079,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,39.2,1057.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,13776.8,66.0,1514.0,883.646847,712.4365182,868.1,166430918.4,13.5,42.12545172,1006.198607,506389.1085,1.0,244.6
12024,0.024096837,6.0,45.16,62.72,3.307214015,3.307214015,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5816.96,428.68,578.0,554.7841029,49.26673172,554.8,83647508.17,9.5,33.27663111,69.76222121,8826.764687,0.29,141.55
13805,0.122404487,79.25,45.28,67.33,73.26846851,73.26846851,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.14,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5845.24,451.36,578.0,557.6017022,43.08531729,554.39,83573966.1,9.5,33.36955527,61.02894949,7349.938962,0.26,141.55
2638,0.002615111,1.77,45.65,62.5,33.22410972,33.22410972,0.0,0,0,0,0,0,0,0,0.02,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5902.33,437.23,578.0,564.6262946,40.68284935,563.09,83663571.87,9.5,33.59633416,57.61916494,5884.801032,0.29,141.55
161,441.5984879,246769.0,6.0,64.0,3.37523791,3.37523791,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,710.0,1490.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8107.0,1474.0,1474.0,1474.0,0.0,1474.0,0.001692295,5.5,54.29548784,0.0,0.0,0.0,38.5
5545,0.018550978,6.86,46.7,64.0,1.086573593,1.086573593,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6026.52,535.52,578.0,573.0493344,12.87849048,575.64,83663752.71,9.5,33.85163721,18.2307982,976.8732578,0.18,141.55
7174,0.451810687,31.22,43.66,64.47,1.119846503,1.119846503,0.0,0,0,0,0,0,0,0,0.0,0.29,0.0,0.04,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5634.38,409.6,578.0,544.3753793,61.96424049,538.68,83650969.49,9.5,32.94255607,87.78245476,12037.99791,0.33,141.55
2634,0.0,0.0,46.54,64.0,162.2178218,162.2178218,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.72,578.0,578.72,578.0415413,0.167652318,578.12,83663596.72,9.5,34.00123072,0.238004435,0.472854847,0.06,141.55
11483,0.0,0.0,47.0,64.0,1.860375086,1.860375086,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651444.93,9.5,34.0,0.0,0.0,0.0,141.55
1289,84.66136,4045.8,7.6,92.2,0.40855962,0.40855962,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,16.6,35.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1341.4,46.0,217.8,85.27816455,47.24757948,107.0,166601395.6,13.5,13.05712266,66.98185146,2415.062987,1.0,244.6
11893,0.0,0.0,47.0,64.0,75.52439645,75.52439645,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647406.04,9.5,34.0,0.0,0.0,0.0,141.55
3544,0.0,0.0,46.54,64.0,32.45649373,32.45649373,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.72,578.0,578.72,578.0415413,0.167652318,578.12,83574176.66,9.5,34.00123072,0.238004435,0.472854847,0.06,141.55
3504,0.133207009,38.15,44.64,64.87,2.577040732,2.577040732,0.0,0,0,0,0,0,0,0,0.02,0.03,0.0,0.04,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5709.22,391.68,578.0,542.1547984,64.10781559,551.49,83650820.28,9.5,32.86843933,90.79174536,11968.46086,0.36,141.55
8067,0.0,0.0,46.53,63.36,8.70211925,8.70211925,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5970.58,479.58,578.0,564.5437086,30.8571952,572.82,83647253.39,9.5,33.57939481,43.67787019,5377.046355,0.19,141.55
16179,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647037.45,9.5,34.0,0.0,0.0,0.0,141.55
13449,0.001378741,2.72,44.9,67.7,14.49849106,14.49849106,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5877.94,516.36,579.56,564.9555051,24.55088535,558.47,83663585.37,9.5,33.5937868,34.7740499,5060.16417,0.13,141.55
5824,0.0,0.0,46.08,67.82,34.04481349,34.04481349,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5921.68,430.68,572.92,556.787942,41.4247801,567.84,83646569.32,9.5,33.27836798,58.66038458,6570.388581,0.28,141.55
18761,0.0,0.0,46.53,63.36,9.02282217,9.02282217,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6048.28,557.28,578.0,576.8758848,4.69099436,572.82,83647040.99,9.5,33.96611376,6.673274091,556.9210838,0.04,141.55
12793,0.0,0.0,47.0,64.0,78.78032701,78.78032701,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574019.86,9.5,34.0,0.0,0.0,0.0,141.55
7161,176.624212,315389.4,7.1,84.9,22.57839391,22.57839391,0.0,0,0,0,0,1,0,0,0.2,0.7,0.0,671.5,1497.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1171.8,64.4,156.0,75.42651806,26.97856429,84.8,166430819.5,13.5,12.28184945,38.25252216,737.1194893,1.0,244.6
12534,0.0,2.14,46.23,65.27,28.52617941,28.52617941,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5906.6,481.12,578.0,557.6779362,33.43289319,569.18,83586154.84,9.5,33.35444215,47.32514496,6054.959994,0.19,141.55
9985,438.9160892,3905.3,7.1,62.2,17.75088316,17.75088316,0.0,0,0,0,0,1,0,0,0.8,1.6,0.0,13.4,25.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,918.5,58.0,543.9,139.9945635,173.6312101,224.1,0.024091697,5.5,16.1884004,245.5516122,49804.24557,0.9,38.5
19441,94.71301532,5496.4,8.8,127.7,0.361459415,0.361459415,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,16.6,24.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2428.8,46.3,358.0,157.2994809,113.0535131,138.0,166601435.1,13.5,17.76142897,159.961084,12827.59669,1.0,244.6
2225,0.0,0.0,47.0,64.0,2.841600711,2.841600711,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574178.12,9.5,34.0,0.0,0.0,0.0,141.55
15706,0.0,0.0,46.06,62.72,0.818864346,0.818864346,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5887.7,484.76,578.0,557.9940838,36.34453475,567.64,83573373.06,9.5,33.36800256,51.44942367,7553.34519,0.18,141.55
1656,115.4455787,120985.8,7.0,88.2,5.41240213,5.41240213,0.0,0,0,0,0,1,0,0,0.0,0.6,0.0,405.8,834.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,683.5,59.4,210.4,125.2869048,61.08939634,106.8,0.019919705,5.5,15.73154973,86.39345282,4163.817587,0.9,38.5
4765,0.0,0.0,47.0,64.0,1443.077241,1443.077241,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573369.44,9.5,34.0,0.0,0.0,0.0,141.55
15632,6.48538959,18018.1,7.6,143.9,22.79239501,22.79239501,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,71.2,122.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,728.7,56.4,212.2,127.2352381,64.98768907,154.8,0.012834787,5.5,15.84645073,91.90647128,4742.054932,0.9,38.5
6988,0.0,0.73,46.7,64.0,7.623055071,7.623055071,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5988.2,497.2,578.0,570.3522481,22.99047985,572.95,83650855.35,9.5,33.76870878,32.55167071,3428.086055,0.16,141.55
10544,0.0,0.0,47.0,64.0,111.2842664,111.2842664,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651098.21,9.5,34.0,0.0,0.0,0.0,141.55
5293,0.0,0.0,47.0,64.0,70.86708738,70.86708738,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647033.51,9.5,34.0,0.0,0.0,0.0,141.55
443,0.0,0.0,47.0,64.0,3.336284033,3.336284033,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651383.4,9.5,34.0,0.0,0.0,0.0,141.55
3289,0.0,0.0,46.53,63.36,209.8726045,209.8726045,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6053.46,562.46,578.0,577.1805906,3.47217083,572.82,83581502.26,9.5,33.97519703,4.949597326,408.3680042,0.03,141.55
14502,0.0,0.0,47.0,64.0,10.59413803,10.59413803,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574157.87,9.5,34.0,0.0,0.0,0.0,141.55
18150,0.060951293,13.08,46.29,66.3,12.93122876,12.93122876,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6025.49,534.49,578.0,575.1713547,10.66517452,569.32,83574109.84,9.5,33.92266734,13.62958404,935.662936,0.1,141.55
4640,0.0,0.0,46.54,64.0,14.1976938,14.1976938,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6011.4,520.4,578.0,573.7765639,14.876382,573.2,83574126.88,9.5,33.87331399,21.0747113,1874.310494,0.12,141.55
8125,39.64070907,1403.1,9.3,77.8,19.07216168,19.07216168,0.0,0,0,0,0,1,0,0,0.1,1.4,0.0,0.7,2.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1814.4,54.0,428.8,112.8632561,97.60889791,193.8,166439248.2,13.5,14.9041141,138.383403,12172.85307,1.0,244.6
18283,0.0,0.0,47.0,64.0,425.904143,425.904143,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646628.25,9.5,34.0,0.0,0.0,0.0,141.55
14386,0.0,0.0,47.0,64.0,1.29897453,1.29897453,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647092.3,9.5,34.0,0.0,0.0,0.0,141.55
2844,0.0,0.0,47.0,64.0,4.412356016,4.412356016,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586121.62,9.5,34.0,0.0,0.0,0.0,141.55
19042,0.550971007,112.0,6.0,64.0,3.62995513,3.62995513,0.0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,297.0,54.0,54.0,54.0,0.0,54.0,1.79e-06,5.5,10.39230485,0.0,0.0,0.0,38.5
13889,0.0,0.0,47.0,64.0,8.42422901,8.42422901,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581518.46,9.5,34.0,0.0,0.0,0.0,141.55
12146,439.5151356,4841.1,12.0,152.4,0.087891799,0.087891799,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.7,10.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1601.6,50.8,265.8,102.5787954,63.98659621,146.5,166438013.2,13.5,14.23102691,88.62479653,4084.021274,1.0,244.6
19236,0.0,0.0,47.0,64.0,5.304050861,5.304050861,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573873.88,9.5,34.0,0.0,0.0,0.0,141.55
9616,0.0,0.0,47.0,64.0,4.797683835,4.797683835,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663536.27,9.5,34.0,0.0,0.0,0.0,141.55
15721,757.841869,47323.6,7.6,91.1,0.449167388,0.449167388,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,146.1,301.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,845.8,68.8,380.6,142.1036111,103.2894726,162.5,0.039054322,5.5,16.71000141,146.073373,16929.88933,0.9,38.5
13548,0.0,0.0,47.0,64.0,62.97422808,62.97422808,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586128.11,9.5,34.0,0.0,0.0,0.0,141.55
3556,0.0,0.0,47.0,64.0,75.8203149,75.8203149,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581835.39,9.5,34.0,0.0,0.0,0.0,141.55
10236,0.0,0.0,47.0,64.0,950.1198324,950.1198324,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646757.31,9.5,34.0,0.0,0.0,0.0,141.55
13071,0.0,0.0,47.0,64.0,1.571731567,1.571731567,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647080.11,9.5,34.0,0.0,0.0,0.0,141.55
11957,0.0,0.0,47.0,64.0,3.055808542,3.055808542,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663581.14,9.5,34.0,0.0,0.0,0.0,141.55
7255,0.003182061,2.86,45.69,63.59,5.916719744,5.916719744,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5887.0,459.84,578.0,565.0358378,35.94335183,557.0,83650795.02,9.5,33.60522673,50.92668245,5870.884481,0.23,141.55
17494,0.0,0.0,46.54,64.54,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6001.8,510.8,578.0,572.4908496,18.1434829,573.2,83574163.06,9.5,33.83437895,25.6950897,2408.432943,0.14,141.55
955,0.0,2.3,46.7,65.91,22.91343349,22.91343349,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6034.2,543.2,578.0,575.6726755,8.647718464,574.52,83647024.92,9.5,33.93054498,12.25606007,756.5819643,0.1,141.55
14290,0.0,0.0,47.0,64.0,19.06688154,19.06688154,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574160.13,9.5,34.0,0.0,0.0,0.0,141.55
12387,83.62221842,34392.4,10.4,63.0,7.803503678,7.803503678,0.0,0,0,0,0,1,0,0,0.0,0.2,0.0,113.0,231.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,776.7,66.0,242.4,135.029246,71.84565957,142.1,5.986858821,5.5,16.33644702,101.6051062,5778.323967,0.9,38.5
5553,0.024623621,20.09,46.59,64.0,26.87216964,26.87216964,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6067.68,576.68,578.0,577.9322632,0.291219605,577.34,83647523.58,9.5,33.99795358,0.416842105,4.343933518,0.02,141.55
16213,0.0,0.0,47.0,64.0,215.8452038,215.8452038,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651070.98,9.5,34.0,0.0,0.0,0.0,141.55
1647,0.0,0.0,46.53,63.36,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6032.74,541.74,578.0,575.8368014,8.571045708,572.82,83573780.26,9.5,33.9350789,12.16049533,1059.069333,0.07,141.55
11955,0.0,0.0,46.53,63.36,2.717738301,2.717738301,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5980.94,489.94,578.0,568.8603752,25.82531978,572.82,83574126.27,9.5,33.7220861,36.56172373,4109.9608,0.17,141.55
1691,0.0,0.0,47.0,64.0,1.953472169,1.953472169,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651434.89,9.5,34.0,0.0,0.0,0.0,141.55
11799,0.0,0.0,47.0,64.0,143.6159562,143.6159562,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647392.99,9.5,34.0,0.0,0.0,0.0,141.55
5731,0.115452735,41.36,34.14,97.15,14.35458724,14.35458724,0.0,0,0,0,0,0,0,0,0.0,0.35,0.0,0.0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4516.77,240.0,648.4,416.4690014,134.2607707,439.57,83650848.46,9.5,27.95459616,189.6030133,34524.55465,0.63,141.55
3484,0.003160961,5.58,44.88,67.59,10.26186252,10.26186252,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5905.96,470.6,578.0,568.3893928,29.38174317,549.84,83581983.03,9.5,33.70852772,41.68592926,4198.738218,0.21,141.55
6065,0.0,0.0,47.0,64.0,24.87872353,24.87872353,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651097.04,9.5,34.0,0.0,0.0,0.0,141.55
18619,0.0,0.0,46.06,62.72,1.380535401,1.380535401,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5960.22,515.84,578.0,570.4488818,20.19765375,567.64,83647084.65,9.5,33.77042157,28.61428558,3431.309362,0.12,141.55
10338,0.002282329,1.08,46.13,65.91,27.75239847,27.75239847,0.0,0,0,0,0,0,0,0,0.0,0.0,0.02,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6058.88,567.52,578.36,577.481193,2.34306336,572.88,83574130.18,9.5,33.98415544,3.353421151,274.7312896,0.03,141.55
7242,0.0,0.0,45.61,63.36,84.47657123,84.47657123,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6046.1,552.1,579.56,576.7783066,6.488420484,573.06,83586178.48,9.5,33.96311985,9.21638814,716.4438132,0.18,141.55
17146,0.000270491,6.78,44.56,65.27,78.50260624,78.50260624,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5886.03,470.95,578.0,566.8767097,30.72160011,544.63,83585938.06,9.5,33.66791014,43.34516508,4644.597923,0.21,141.55
12776,0.0,0.0,47.0,64.0,20.22979458,20.22979458,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83585872.42,9.5,34.0,0.0,0.0,0.0,141.55
5739,0.0,0.0,47.0,64.0,813.3224743,813.3224743,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646757.23,9.5,34.0,0.0,0.0,0.0,141.55
7446,0.159503131,15.84,44.57,64.59,39.53624951,39.53624951,0.0,0,0,0,0,0,0,0,0.0,0.18,0.0,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5663.72,466.48,578.0,540.3922093,48.09244765,542.88,83574014.08,9.5,32.7650002,68.11500698,10793.32122,0.22,141.55
7705,87.85376379,234775.6,7.1,103.2,14.6422607,14.6422607,0.0,0,0,0,0,1,0,0,0.0,0.8,0.0,707.6,1481.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10368.0,66.0,1474.0,686.6635582,658.9408223,330.5,166439379.6,13.5,37.04317312,932.7401155,435460.4114,1.0,244.6
12414,0.0,0.0,47.0,64.0,3.701931392,3.701931392,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573707.29,9.5,34.0,0.0,0.0,0.0,141.55
7927,0.0,0.0,47.0,64.0,0.408266754,0.408266754,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581550.03,9.5,34.0,0.0,0.0,0.0,141.55
13139,0.012257209,6.81,45.52,67.06,9.980284361,9.980284361,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5895.79,493.07,578.0,566.263991,27.00389064,559.29,83650860.74,9.5,33.63972076,38.27782775,4486.703347,0.17,141.55
12633,0.0,0.0,47.0,64.0,2.288429836,2.288429836,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651085.86,9.5,34.0,0.0,0.0,0.0,141.55
4518,0.000854421,10.96,46.7,63.9,7.000738029,7.000738029,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5983.32,492.32,578.0,568.0147592,25.97526045,573.24,83651079.18,9.5,33.69491635,36.77059298,3974.002357,0.18,141.55
19498,0.0,0.0,45.61,67.18,38.36125008,38.36125008,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5818.08,327.08,572.82,542.7698324,73.74237262,562.66,83581763.27,9.5,32.83512008,104.4035685,12160.71097,0.48,141.55
13212,160.4621774,7361.6,8.2,153.5,2.096270677,2.096270677,0.0,0,0,0,0,1,0,0,0.0,0.8,0.0,17.1,29.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1715.6,43.0,230.0,109.9754794,64.54631411,120.0,166601313.7,13.5,14.8439676,91.36961229,4178.595852,1.0,244.6
13838,0.0,0.0,46.54,64.0,2.777670052,2.777670052,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.04,578.0,580.04,578.2117288,0.598269956,578.12,83573965.37,9.5,34.0062323,0.846989739,2.205670589,0.17,141.55
9337,0.00072865,4.43,46.7,64.64,150.7638283,150.7638283,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6046.9,555.9,578.0,576.7645629,5.07265201,573.58,83573785.45,9.5,33.96291514,7.207267249,519.9597217,0.05,141.55
14771,0.0052421,5.63,46.12,63.36,15.28144708,15.28144708,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5986.49,505.11,578.0,571.146074,20.88523254,568.01,83586809.42,9.5,33.79296102,29.58491242,2979.786441,0.15,141.55
19387,1.986773396,741637.2,6.0,56.4,780.5261379,780.5261379,0.0,0,0,0,1,1,0,0,0.0,2.7,0.0,212.4,603.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,11223.0,66.0,2672.4,1748.208254,984.7976611,2382.8,0.001185894,5.5,56.91933432,1392.714208,1094892.595,0.9,38.5
11552,0.0,0.0,46.53,63.36,2055.527567,2055.527567,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6048.28,557.28,578.0,576.8758848,4.69099436,572.82,83574032.69,9.5,33.96611376,6.673274091,556.9210838,0.04,141.55
