,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
18606,0.0,0.0,47.0,64.0,15.13683698,15.13683698,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650906.6,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9849,0.0,0.0,47.0,64.0,135.6940796,135.6940796,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573917.38,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8079,0.070402536,14.85,45.99,68.46,2.671231651,2.671231651,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5884.79,419.04,578.0,560.310942,48.21338341,563.14,83581809.07,9.5,33.46217952,68.26877056,7329.268081,0.33,141.55,Mirai-greip_flood
11158,0.0,0.0,47.0,64.0,670.659418,670.659418,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647241.08,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
18795,0.02321563,1.96,46.59,64.0,4.708537092,4.708537092,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6059.42,568.42,578.0,577.5083947,2.113548344,573.21,83651170.92,9.5,33.98500495,3.025263158,228.8054294,0.02,141.55,Mirai-greip_flood
2116,57.76021297,177848.8,9.3,102.2,24.28236388,24.28236388,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,899.1,1443.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3078.5,50.4,891.6,193.6251297,214.9102808,399.9,166576434.0,13.5,19.24226131,275.0348586,37859.50934,1.0,244.6,DictionaryBruteForce
14063,0.0,0.0,47.0,64.0,8.782999824,8.782999824,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646493.3,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
6366,0.0,0.0,43.26,60.16,0.689574335,0.689574335,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5553.81,396.7,557.28,516.5192103,61.58789621,538.53,83573718.95,9.5,31.74434275,85.60717588,12660.09989,0.3,141.55,Mirai-greip_flood
13810,0.0,0.0,47.0,64.0,2.552415351,2.552415351,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651096.9,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8239,0.000795851,9.75,45.69,68.22,34.68684227,34.68684227,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5773.42,337.02,573.0,542.9883558,72.33466355,559.63,83647286.78,9.5,32.86092989,102.4134393,11463.58538,0.48,141.55,Mirai-greip_flood
3361,0.001371429,138.9,45.72,64.0,87.22127108,87.22127108,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6946.36,558.8,1306.08,696.1385757,230.1684563,620.88,83586112.46,9.5,36.69793968,325.8300979,285255.7104,0.23,141.55,Mirai-greip_flood
16322,0.0,0.0,47.0,64.0,0.997739746,0.997739746,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647248.69,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3765,0.0,0.0,47.0,64.0,20.14506856,20.14506856,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581716.95,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
16928,1611.105545,67474.9,5.5,88.6,2.57085176,2.57085176,0.0,0,0,0,0,0,0,0,0.0,0.2,0.0,236.1,483.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1565.7,54.0,317.0,100.0365452,67.58887801,118.4,166437947.8,13.5,14.13609361,95.8153902,4597.333688,1.0,244.6,Recon-OSScan
7892,0.004531031,3.81,46.59,63.79,4.598225063,4.598225063,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6050.4,559.4,578.0,576.9602203,4.269290832,574.28,83646560.35,9.5,33.96884349,6.065844834,368.3079079,0.05,141.55,Mirai-greip_flood
19248,0.199815483,39.24,44.17,65.17,4.311941506,4.311941506,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.23,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5686.52,427.62,578.0,548.907702,51.50371957,545.52,83586045.69,9.5,33.07538257,72.95327433,9717.066004,0.31,141.55,Mirai-greip_flood
3493,0.0,0.0,47.0,64.0,8.617453084,8.617453084,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647254.88,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9168,0.0,0.0,46.53,63.36,47.81604583,47.81604583,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5970.58,479.58,578.0,564.5437086,30.8571952,572.82,83647393.83,9.5,33.57939481,43.67787019,5377.046355,0.19,141.55,Mirai-greip_flood
5783,0.0,0.0,47.0,64.0,6.80932638,6.80932638,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651093.29,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9044,0.004541531,53.76,46.18,67.34,34.95518642,34.95518642,0.0,0,0,0,0,0,0,0,0.02,0.0,0.0,0.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5928.52,490.96,578.0,563.9081225,28.496684,569.54,83651084.16,9.5,33.56498157,40.34288812,4923.774392,0.17,141.55,Mirai-greip_flood
14561,0.02958988,15.61,45.18,63.99,1.346102906,1.346102906,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5861.71,438.14,593.45,558.9053531,47.40458151,563.49,83663629.27,9.5,33.41019899,67.13247229,8874.784781,0.27,141.55,Mirai-greip_flood
14080,0.0,0.0,47.0,64.0,14.73404586,14.73404586,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650953.04,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1256,0.012322898,16.55,43.74,69.26,136337.5148,136337.5148,0.0,0,0,0,0,0,0,0,0.01,0.03,0.0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5618.51,350.08,578.0,536.7123365,80.44444927,536.29,83581914.85,9.5,32.71609655,113.68491,14976.37931,0.45,141.55,Mirai-greip_flood
16666,0.065886919,9.37,45.99,65.05,0.457179452,0.457179452,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5966.28,489.84,578.0,569.9043567,24.65217379,566.12,83647436.48,9.5,33.75653751,34.9316255,2742.911894,0.23,141.55,Mirai-greip_flood
10979,0.0,0.0,47.0,64.0,2.323616659,2.323616659,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647520.34,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
16729,0.0,0.0,45.12,61.44,15.87819273,15.87819273,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5872.16,521.02,578.0,564.9985414,23.59403874,557.28,83574169.14,9.5,33.59248445,33.42328839,5129.269629,0.11,141.55,Mirai-greip_flood
12717,2.92e-05,2.66,45.46,63.36,146.9949586,146.9949586,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5846.0,355.0,578.0,558.1649801,61.29502066,557.8,83663696.34,9.5,33.39932313,86.83713875,8953.871951,0.44,141.55,Mirai-greip_flood
7988,0.0,0.0,46.08,64.54,2.723808674,2.723808674,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6059.76,568.4,578.36,577.5263509,2.198397152,573.32,83573735.64,9.5,33.98554073,3.146241434,229.9809295,0.05,141.55,Mirai-greip_flood
16327,0.0,0.0,47.0,64.0,20.32724788,20.32724788,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646616.9,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3955,0.0,1.28,46.18,65.91,1.01270025,1.01270025,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5878.92,387.92,578.0,553.9152363,58.61783139,567.72,83663548.31,9.5,33.25431952,82.97593914,9906.215472,0.37,141.55,Mirai-greip_flood
687,0.05531023,1054.58,46.18,65.18,21.51989864,21.51989864,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.04,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6379.8,578.0,737.84,612.2958563,62.30491671,595.76,83651025.96,9.5,34.92448438,88.19901201,22197.58586,0.18,141.55,Mirai-greip_flood
4391,0.449544621,31.0,43.95,66.91,11.6839341,11.6839341,0.0,0,0,0,0,0,0,0,0.0,0.42,0.0,0.03,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5753.98,406.24,578.0,555.0302686,55.69425318,543.1,83581917.21,9.5,33.29637088,78.90980401,9668.803389,0.33,141.55,Mirai-greip_flood
7602,188.62902,13061.9,13.7,98.1,2.605042055,2.605042055,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,52.2,102.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1524.4,56.4,317.0,98.30108378,69.10162323,106.7,166437995.8,13.5,13.97194829,97.04184867,4715.4008,1.0,244.6,Recon-OSScan
10270,0.0,0.0,47.0,64.0,1.848247779,1.848247779,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646570.54,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1780,55.79754176,6757.4,7.1,172.3,3.513494894,3.513494894,0.0,0,0,1,0,1,0,0,0.0,0.9,0.6,0.0,0.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,856.6,52.8,58.0,55.29895695,1.986754426,54.8,166438014.2,13.5,10.51512968,2.80414397,3.948329181,1.0,244.6,Recon-OSScan
8972,4384.985988,264.48,20.58,91.39,129.8172437,129.8172437,0.0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.41,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2929.65,183.26,461.4,280.1876667,96.19892052,264.4,83581497.12,9.5,22.10892295,136.127748,17361.55472,0.72,141.55,Mirai-greip_flood
14194,2.762439823,802061.1,6.0,76.4,719.2692475,719.2692475,0.0,0,0,0,1,1,0,0,0.0,2.4,0.0,237.9,622.4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,39633.2,91.5,2962.0,2586.040167,930.3582906,1814.2,166439296.5,13.5,72.04292903,1305.010179,881629.1947,1.0,244.6,Recon-OSScan
3402,0.0,0.0,47.0,64.0,14.99497344,14.99497344,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650864.7,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
12079,0.000143781,3.39,46.59,64.0,401.544924,401.544924,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5998.44,507.44,578.0,572.2153921,19.05065704,572.96,83573861.34,9.5,33.82592103,26.97984418,2655.297319,0.14,141.55,Mirai-greip_flood
11772,65.05616024,30774.0,6.0,112.8,80.32221432,80.32221432,0.0,0,0,0,0,1,0,0,0.0,0.7,0.4,86.1,182.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1296.4,54.0,251.4,83.68921995,52.11413655,86.9,166430810.1,13.5,12.94447476,73.82869842,2780.024007,1.0,244.6,Recon-OSScan
10638,0.0,0.0,47.0,64.0,48.77352885,48.77352885,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586116.87,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
11257,0.39345633,37.86,41.62,69.92,23.7600044,23.7600044,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5441.6,166.04,572.82,515.2954153,134.3678282,507.69,83586024.42,9.5,32.0056866,189.8389597,23048.56868,0.81,141.55,Mirai-greip_flood
16142,0.014735389,68.4,5.4,105.8,46.01162767,46.01162767,0.0,0,1,0,0,0,0,0,0.0,0.9,0.3,0.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,858.8,54.0,59.8,55.3601047,2.043172673,57.0,166430683.6,13.5,10.52118496,2.887621922,4.197963711,1.0,244.6,Recon-OSScan
11148,144.2358955,20173.9,11.5,87.5,37.20016714,37.20016714,0.0,0,0,0,0,0,0,0,0.5,0.7,0.0,78.9,159.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,585.8,68.4,196.8,103.8652381,49.47575603,108.4,0.005423117,5.5,14.34907833,69.96928519,3086.085567,0.8,38.5,Recon-OSScan
19486,0.058041849,6.2,46.29,67.82,1.183265288,1.183265288,0.0,0,0,0,0,0,0,0,0.0,0.07,0.0,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5897.4,475.56,570.72,551.3959814,32.47886585,569.16,83663573.23,9.5,33.10337112,45.97606549,5815.927675,0.19,141.55,Mirai-greip_flood
18052,0.0,2.3,46.7,64.0,1.507912416,1.507912416,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6055.08,564.08,578.0,577.2448029,3.151478836,574.52,83586122.62,9.5,33.9773296,4.483203444,251.3579513,0.04,141.55,Mirai-greip_flood
3396,13.94000027,49601.43,10.88,88.4,47.96689238,47.96689238,0.0,0,0,0,0,0,0,0,0.19,0.76,0.18,3.4,27.71,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1547.21,51.36,803.91,162.0580508,222.7717233,177.89,83586125.56,9.5,16.10897075,297.7649202,135244.2953,0.92,141.55,Mirai-greip_flood
16565,0.0,0.0,46.53,63.36,18.96454917,18.96454917,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5986.12,495.12,578.0,570.1553752,23.58231398,572.82,83574175.06,9.5,33.76258652,33.38963451,3606.8533,0.16,141.55,Mirai-greip_flood
3028,0.0,0.0,47.0,64.0,61.95609915,61.95609915,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573787.08,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
2033,0.0,0.0,46.53,63.36,1.578808609,1.578808609,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6027.56,536.56,578.0,575.4383399,9.951356966,572.82,83646632.87,9.5,33.92315018,14.11255023,1249.59525,0.08,141.55,Mirai-greip_flood
19028,0.0,0.0,47.0,64.0,98.0057715,98.0057715,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647336.14,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
15053,0.0,0.95,46.24,64.64,72.73897722,72.73897722,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5998.83,505.55,580.28,571.9631462,20.77175289,573.29,83573734.93,9.5,33.81792577,29.41316008,2765.530604,0.34,141.55,Mirai-greip_flood
14974,0.059923329,15.06,45.82,65.27,1.307476575,1.307476575,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5980.51,495.41,578.0,570.6441121,22.85879067,564.98,83573353.62,9.5,33.7851372,30.86167386,3247.386977,0.15,141.55,Mirai-greip_flood
155,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574174.48,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
12380,0.0,0.0,46.53,63.36,6.518211543,6.518211543,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6027.56,536.56,578.0,575.4383399,9.951356966,572.82,83647264.7,9.5,33.92315018,14.11255023,1249.59525,0.08,141.55,Mirai-greip_flood
9793,0.0,0.0,47.0,64.0,14.81766828,14.81766828,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581887.89,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
6372,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586780.56,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8703,20.17271031,2503.96,12.54,84.13,20.92363014,20.92363014,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,8.17,14.52,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1025.37,64.26,206.63,96.575408,41.21636625,94.08,83651441.86,9.5,13.8400863,58.35014785,2508.243515,0.94,141.55,Mirai-greip_flood
8579,0.0,0.0,47.0,64.0,29.5617093,29.5617093,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650916.36,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8018,132.5065509,3237.4,5.9,64.9,22.58327417,22.58327417,0.0,0,0,0,0,1,0,0,0.6,1.2,0.0,4.6,9.3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2240.0,64.2,492.0,146.5018759,131.7504067,81.9,166439293.6,13.5,17.12587398,186.6372168,17473.3844,1.0,244.6,Recon-OSScan
12838,1.29e-05,3.6,46.4,64.64,110.3717386,110.3717386,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5982.62,519.2,578.0,572.0432084,17.15199144,569.16,83573366.71,9.5,33.82006545,24.30001568,2467.320351,0.12,141.55,Mirai-greip_flood
13223,64.21558778,364182.2,4.9,95.8,25.5418738,25.5418738,0.0,0,0,0,0,0,0,0,0.0,0.6,0.0,240.8,784.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,447.3,56.2,150.8,81.09031746,32.25521584,77.6,0.007293391,5.5,12.708059,45.6157637,1320.148711,0.8,38.5,Recon-OSScan
4418,0.02673625,11.03,45.99,63.64,287.2651177,287.2651177,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5894.48,455.54,572.52,553.4363038,35.71557501,564.98,83646749.57,9.5,33.19620179,50.58908093,5821.362801,0.23,141.55,Mirai-greip_flood
4955,0.247884209,61.2,39.43,79.91,1.005530081,1.005530081,0.0,0,0,0,0,0,0,0,0.01,0.07,0.0,0.11,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5204.16,298.42,562.76,495.271058,106.5181891,488.57,83586356.91,9.5,31.18383019,149.0320923,22514.70521,0.51,141.55,Mirai-greip_flood
13233,7.532669663,689164.5,6.0,144.0,61.34358309,61.34358309,0.0,0,0,0,0,1,0,0,0.3,2.2,0.0,29.9,730.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1409.2,66.0,253.0,91.78939173,63.00416836,66.7,166430213.4,13.5,13.5523909,89.28081767,4009.671166,1.0,244.6,Recon-OSScan
11867,0.007687399,22.94,44.44,69.09,9.188888635,9.188888635,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.04,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5720.66,305.86,578.0,544.0368485,84.28946277,547.7,83586352.53,9.5,32.95208621,119.3716777,14013.74995,0.54,141.55,Mirai-greip_flood
780,0.0,0.0,46.08,67.82,45.84214352,45.84214352,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5997.0,539.6,578.0,573.6217526,12.14592785,568.4,83663698.2,9.5,33.86714784,17.22372173,1864.679648,0.08,141.55,Mirai-greip_flood
1979,27.6396024,23980.0,7.1,57.8,13.19863304,13.19863304,0.0,0,0,1,0,1,0,0,0.2,1.0,0.8,1.1,20.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5616.6,92.9,523.0,373.5950467,174.1831295,94.1,166438064.8,13.5,27.29563542,246.1000655,33356.35564,1.0,244.6,Recon-OSScan
5955,0.000737419,4.42,46.4,65.16,185.0965697,185.0965697,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5970.38,479.38,578.0,570.5683491,25.65939154,569.22,83573904.75,9.5,33.77695029,36.35431335,3102.569963,0.22,141.55,Mirai-greip_flood
3574,0.284355288,112.49,43.47,66.71,1.479656556,1.479656556,0.0,0,0,0,0,0,0,0,0.04,0.24,0.0,0.04,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5483.31,311.91,569.44,508.3438174,92.68790706,534.05,83647446.24,9.5,31.66466634,130.6106863,17948.32649,0.51,141.55,Mirai-greip_flood
6002,0.13610208,333.2,7.1,66.1,22.96595339,22.96595339,0.0,0,0,1,0,1,0,0,0.1,1.2,0.6,0.5,2.1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1229.3,54.0,403.5,79.09557083,84.98075878,98.3,166438242.9,13.5,12.56497602,120.4674007,8042.01938,1.0,244.6,Recon-OSScan
2510,0.000254681,2.64,45.32,70.37,18.8470986,18.8470986,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5885.52,486.56,578.0,562.2489011,33.17400017,558.8,83581831.59,9.5,33.51249923,47.00450251,6325.008745,0.18,141.55,Mirai-greip_flood
6019,1879.840598,72670.5,8.1,55.0,13.90044347,13.90044347,0.0,0,0,0,0,0,0,0,0.0,0.2,0.0,247.3,503.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3307.7,60.4,790.0,216.1993723,239.5815221,143.2,166601892.0,13.5,20.81260528,339.3374868,57685.50802,1.0,244.6,DictionaryBruteForce
15879,0.129789639,26.55,42.65,66.28,19.90690766,19.90690766,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5752.69,418.61,578.84,548.6281016,56.18436176,542.21,83651174.63,9.5,33.0807548,79.62697735,9254.896288,0.36,141.55,Mirai-greip_flood
17688,0.0,0.0,47.0,64.0,44.79916603,44.79916603,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650908.06,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14660,0.0,0.0,47.0,64.0,1.373648108,1.373648108,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586128.02,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
4565,0.0,0.0,47.0,64.0,5.001199533,5.001199533,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5202.0,578.0,578.0,578.0,0.0,578.0,52233698.81,8.375,34.0,0.0,0.0,0.0,108.78125,Mirai-greip_flood
13617,0.0,0.0,42.4,83.1,14.25986499,14.25986499,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5489.88,379.88,572.92,510.727096,84.21584804,527.2,83647248.69,9.5,31.74932641,119.094673,19059.70697,0.38,141.55,Mirai-greip_flood
7527,0.0,0.66,43.37,77.37,0.0,0.0,0.0,0,0,0,0,0,0,0,0.01,0.0,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5861.24,436.0,572.92,553.9185734,43.86994159,537.6,83650856.46,9.5,33.20255293,61.30816159,7435.328554,0.27,141.55,Mirai-greip_flood
14169,0.0,0.0,47.0,64.0,22.62855231,22.62855231,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646766.57,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
